node_id,latitude,longitude,district,street_count,betweenness,source
osm_673358706_31.04_29.6884,31.040006,29.688413,,,,overpass_live
osm_691691355_31.04_29.8323,31.040043,29.832331,,,,overpass_live
osm_691934329_31.04_29.8286,31.040044,29.828577,,,,overpass_live
osm_745341046_31.04_29.8308,31.040046,29.830786,,,,overpass_live
osm_663455968_31.0401_30.1018,31.040107,30.10181,,,,overpass_live
osm_691711975_31.0401_29.8329,31.040114,29.832948,,,,overpass_live
osm_692214868_31.0401_29.8269,31.040122,29.826864,,,,overpass_live
osm_692221808_31.0401_29.8231,31.040145,29.823144,,,,overpass_live
osm_662645174_31.0401_29.9402,31.040147,29.940158,,,,overpass_live
osm_603789885_31.0402_29.8252,31.040151,29.825219,,,,overpass_live
osm_663455967_31.0402_30.1029,31.040171,30.102915,,,,overpass_live
osm_691934330_31.0402_29.828,31.040182,29.828044,,,,overpass_live
osm_673358707_31.0402_29.6898,31.040184,29.689752,,,,overpass_live
osm_673325450_31.0402_29.6849,31.040226,29.684866,,,,overpass_live
osm_691965151_31.0403_29.8275,31.040271,29.827509,,,,overpass_live
osm_603789870_31.0403_29.8266,31.040272,29.826642,,,,overpass_live
osm_692676286_31.0403_29.8192,31.040291,29.819208,,,,overpass_live
osm_691693133_31.0403_29.8312,31.040292,29.831167,,,,overpass_live
osm_673358705_31.0403_29.6889,31.040295,29.688941,,,,overpass_live
osm_662852941_31.0403_29.94,31.040325,29.940005,,,,overpass_live
osm_691691352_31.0404_29.8321,31.040381,29.832147,,,,overpass_live
osm_691934321_31.0404_29.8253,31.040405,29.825332,,,,overpass_live
osm_691949658_31.0404_29.8233,31.040415,29.823341,,,,overpass_live
osm_693748848_31.0404_29.6535,31.040449,29.65349,,,,overpass_live
osm_745341047_31.0405_29.8317,31.040471,29.831707,,,,overpass_live
osm_691714918_31.0405_29.8227,31.040504,29.822674,,,,overpass_live
osm_675004806_31.0405_29.8225,31.040528,29.822521,,,,overpass_live
osm_603789867_31.0405_29.8188,31.040531,29.818766,,,,overpass_live
osm_691691352_31.0405_29.8325,31.040535,29.832462,,,,overpass_live
osm_416511903_31.0405_29.9123,31.040542,29.912288,,,,overpass_live
osm_691497597_31.0405_29.8876,31.040542,29.887625,,,,overpass_live
osm_691497596_31.0406_29.8876,31.040565,29.88764,,,,overpass_live
osm_603789871_31.0406_29.828,31.040576,29.828028,,,,overpass_live
osm_691497595_31.0406_29.8877,31.040603,29.887666,,,,overpass_live
osm_691936181_31.0406_29.829,31.040604,29.829002,,,,overpass_live
osm_675000929_31.0406_29.8198,31.040605,29.819754,,,,overpass_live
osm_673325449_31.0406_29.6849,31.04061,29.684862,,,,overpass_live
osm_691497595_31.0406_29.8877,31.040615,29.887674,,,,overpass_live
osm_691934321_31.0406_29.8239,31.040615,29.823935,,,,overpass_live
osm_661529383_31.0406_29.9122,31.040627,29.912164,,,,overpass_live
osm_745341047_31.0406_29.832,31.04064,29.832006,,,,overpass_live
osm_692692941_31.0407_29.6575,31.040659,29.657459,,,,overpass_live
osm_691965154_31.0407_29.8255,31.04066,29.82548,,,,overpass_live
osm_675000927_31.0407_29.8208,31.04067,29.820766,,,,overpass_live
osm_675000926_31.0407_29.8234,31.04068,29.823403,,,,overpass_live
osm_675004805_31.0407_29.8215,31.040735,29.821514,,,,overpass_live
osm_675004801_31.0407_29.8195,31.040747,29.819472,,,,overpass_live
osm_692670328_31.0408_29.82,31.040753,29.819996,,,,overpass_live
osm_675000907_31.0408_29.8296,31.04082,29.829624,,,,overpass_live
osm_691949659_31.0408_29.8211,31.040824,29.821103,,,,overpass_live
osm_673358709_31.0408_29.6892,31.040826,29.689232,,,,overpass_live
osm_691934325_31.0409_29.8272,31.040857,29.827217,,,,overpass_live
osm_603789885_31.0409_29.8209,31.040864,29.820913,,,,overpass_live
osm_691968143_31.0409_29.6795,31.040864,29.679505,,,,overpass_live
osm_691725029_31.0409_29.827,31.040899,29.827,,,,overpass_live
osm_675004804_31.0409_29.8235,31.040911,29.823457,,,,overpass_live
osm_691936179_31.0409_29.8286,31.040911,29.828626,,,,overpass_live
osm_745341046_31.0409_29.8306,31.040928,29.83056,,,,overpass_live
osm_691936181_31.0409_29.8285,31.040932,29.828527,,,,overpass_live
osm_673325450_31.041_29.6842,31.040951,29.684232,,,,overpass_live
osm_675000928_31.041_29.8193,31.040959,29.819261,,,,overpass_live
osm_691934322_31.041_29.8267,31.04096,29.82668,,,,overpass_live
osm_691936183_31.041_29.8294,31.040982,29.829425,,,,overpass_live
osm_691965156_31.041_29.8231,31.040989,29.823061,,,,overpass_live
osm_691965154_31.041_29.8235,31.041003,29.823479,,,,overpass_live
osm_691691351_31.041_29.8304,31.041016,29.830448,,,,overpass_live
osm_691934323_31.041_29.8264,31.041016,29.826378,,,,overpass_live
osm_673319979_31.041_29.6844,31.04104,29.684387,,,,overpass_live
osm_692676290_31.0411_29.8192,31.041056,29.819168,,,,overpass_live
osm_691936190_31.0411_29.8293,31.041062,29.829328,,,,overpass_live
osm_673325453_31.0411_29.6851,31.041066,29.68508,,,,overpass_live
osm_673325449_31.0411_29.6845,31.041089,29.684468,,,,overpass_live
osm_745341044_31.0411_29.8311,31.04109,29.831077,,,,overpass_live
osm_691949661_31.0411_29.8258,31.041091,29.825812,,,,overpass_live
osm_691496286_31.0411_29.8865,31.041097,29.886501,,,,overpass_live
osm_603789872_31.0411_29.8257,31.041099,29.825682,,,,overpass_live
osm_692676288_31.0411_29.8119,31.041107,29.811887,,,,overpass_live
osm_691934335_31.0411_29.8213,31.041109,29.821325,,,,overpass_live
osm_691496286_31.0411_29.8865,31.041118,29.886515,,,,overpass_live
osm_691965155_31.0411_29.8235,31.041127,29.823503,,,,overpass_live
osm_691949659_31.0411_29.8212,31.041147,29.821186,,,,overpass_live
osm_692706592_31.0412_29.6667,31.041156,29.666716,,,,overpass_live
osm_691497362_31.0412_29.8866,31.041169,29.886554,,,,overpass_live
osm_673325451_31.0412_29.6846,31.041171,29.684602,,,,overpass_live
osm_691496922_31.0412_29.8866,31.041171,29.886602,,,,overpass_live
osm_692676289_31.0412_29.8125,31.041181,29.81254,,,,overpass_live
osm_691497362_31.0412_29.8866,31.041188,29.88657,,,,overpass_live
osm_691691357_31.0412_29.8321,31.041202,29.832117,,,,overpass_live
osm_674986429_31.0412_29.8302,31.04121,29.830232,,,,overpass_live
osm_745341044_31.0412_29.8312,31.041224,29.831206,,,,overpass_live
osm_691965155_31.0412_29.8231,31.041225,29.823147,,,,overpass_live
osm_691968139_31.0412_29.6781,31.041235,29.678136,,,,overpass_live
osm_691496921_31.0412_29.8865,31.041237,29.88647,,,,overpass_live
osm_691936187_31.0412_29.8291,31.041248,29.8291,,,,overpass_live
osm_673325445_31.0413_29.6804,31.041253,29.680416,,,,overpass_live
osm_691949660_31.0413_29.8229,31.041259,29.822852,,,,overpass_live
osm_675000925_31.0413_29.821,31.041304,29.821001,,,,overpass_live
osm_673325452_31.0413_29.6849,31.041326,29.684858,,,,overpass_live
osm_691691354_31.0413_29.8307,31.041348,29.830739,,,,overpass_live
osm_691936179_31.0414_29.829,31.041353,29.828971,,,,overpass_live
osm_675004804_31.0414_29.8218,31.041356,29.821801,,,,overpass_live
osm_675000931_31.0414_29.824,31.041362,29.823953,,,,overpass_live
osm_691965156_31.0414_29.8236,31.041377,29.82355,,,,overpass_live
osm_691965157_31.0414_29.8238,31.041387,29.823847,,,,overpass_live
osm_691936185_31.0414_29.8289,31.041402,29.82891,,,,overpass_live
osm_691944747_31.0414_29.8251,31.041417,29.825096,,,,overpass_live
osm_691934322_31.0414_29.8267,31.041441,29.82673,,,,overpass_live
osm_663455982_31.0415_30.1015,31.041454,30.101538,,,,overpass_live
osm_603789871_31.0415_29.8236,31.041455,29.823565,,,,overpass_live
osm_691934326_31.0415_29.827,31.041466,29.827032,,,,overpass_live
osm_691944746_31.0415_29.8242,31.041469,29.824183,,,,overpass_live
osm_691968141_31.0415_29.6791,31.041483,29.679104,,,,overpass_live
osm_675004803_31.0415_29.823,31.041486,29.822981,,,,overpass_live
osm_691934323_31.0415_29.8264,31.041487,29.826401,,,,overpass_live
osm_691934325_31.0415_29.8274,31.041494,29.827392,,,,overpass_live
osm_673325448_31.0415_29.6811,31.041497,29.681073,,,,overpass_live
osm_691944746_31.0415_29.8257,31.041504,29.825695,,,,overpass_live
osm_691934326_31.0415_29.8279,31.041536,29.827917,,,,overpass_live
osm_675004801_31.0415_29.8208,31.041539,29.820825,,,,overpass_live
osm_691690317_31.0415_29.8298,31.041543,29.829832,,,,overpass_live
osm_673325453_31.0416_29.686,31.041563,29.686046,,,,overpass_live
osm_691938378_31.0416_29.8208,31.041567,29.820804,,,,overpass_live
osm_691949660_31.0416_29.822,31.041623,29.822005,,,,overpass_live
osm_691691355_31.0416_29.831,31.041624,29.830982,,,,overpass_live
osm_675000905_31.0416_29.8236,31.041628,29.823597,,,,overpass_live
osm_691702440_31.0416_29.8316,31.041643,29.831625,,,,overpass_live
osm_691934327_31.0417_29.8259,31.041654,29.825885,,,,overpass_live
osm_691963532_31.0417_29.8267,31.041661,29.826651,,,,overpass_live
osm_691725028_31.0417_29.8233,31.041695,29.823272,,,,overpass_live
osm_691714879_31.0417_29.8242,31.041707,29.824234,,,,overpass_live
osm_691936187_31.0417_29.8296,31.041724,29.829615,,,,overpass_live
osm_675004802_31.0417_29.82,31.041731,29.820001,,,,overpass_live
osm_691934334_31.0417_29.8184,31.041735,29.818425,,,,overpass_live
osm_693771513_31.0417_29.6663,31.041742,29.666277,,,,overpass_live
osm_675004806_31.0418_29.8231,31.041753,29.823139,,,,overpass_live
osm_691934327_31.0418_29.8279,31.041763,29.827891,,,,overpass_live
osm_691968139_31.0418_29.6776,31.041764,29.677614,,,,overpass_live
osm_691934328_31.0418_29.8259,31.041768,29.825923,,,,overpass_live
osm_693771510_31.0418_29.6662,31.041777,29.666169,,,,overpass_live
osm_675000923_31.0418_29.8305,31.041783,29.830537,,,,overpass_live
osm_675000907_31.0418_29.8284,31.041794,29.82843,,,,overpass_live
osm_693771511_31.0418_29.6662,31.04181,29.66615,,,,overpass_live
osm_691714879_31.0418_29.8259,31.041813,29.825938,,,,overpass_live
osm_693771515_31.0418_29.6664,31.041821,29.666365,,,,overpass_live
osm_691949657_31.0419_29.8218,31.041871,29.821842,,,,overpass_live
osm_691936185_31.0419_29.8294,31.041895,29.82941,,,,overpass_live
osm_691963532_31.0419_29.8266,31.041919,29.826625,,,,overpass_live
osm_675004803_31.0419_29.8222,31.041928,29.822202,,,,overpass_live
osm_691949655_31.0419_29.8215,31.04193,29.821509,,,,overpass_live
osm_691944749_31.0419_29.8245,31.041937,29.824515,,,,overpass_live
osm_661381876_31.0419_29.9781,31.041938,29.978089,,,,overpass_live
osm_691944747_31.0419_29.8251,31.041949,29.825092,,,,overpass_live
osm_692676299_31.042_29.8161,31.041953,29.81608,,,,overpass_live
osm_692209526_31.042_29.8313,31.041957,29.831274,,,,overpass_live
osm_691702440_31.042_29.832,31.041968,29.832022,,,,overpass_live
osm_691690317_31.042_29.8302,31.041993,29.830214,,,,overpass_live
osm_691949657_31.042_29.8216,31.042008,29.821576,,,,overpass_live
osm_691934329_31.042_29.8284,31.04201,29.828405,,,,overpass_live
osm_692676299_31.042_29.8171,31.042012,29.817141,,,,overpass_live
osm_691934328_31.042_29.8279,31.042023,29.827861,,,,overpass_live
osm_691944748_31.042_29.8257,31.042025,29.825688,,,,overpass_live
osm_691949654_31.042_29.8233,31.04205,29.823332,,,,overpass_live
osm_691949656_31.0421_29.8216,31.042058,29.821612,,,,overpass_live
osm_691944749_31.0421_29.826,31.042068,29.826025,,,,overpass_live
osm_692679516_31.0421_29.8189,31.042084,29.818943,,,,overpass_live
osm_673325446_31.0421_29.6805,31.042091,29.680499,,,,overpass_live
osm_692670328_31.0421_29.819,31.042107,29.818988,,,,overpass_live
osm_692676287_31.0421_29.8095,31.042112,29.809468,,,,overpass_live
osm_691725030_31.0421_29.826,31.042129,29.826045,,,,overpass_live
osm_691496921_31.0421_29.8846,31.042136,29.884618,,,,overpass_live
osm_691968143_31.0422_29.6782,31.04216,29.678211,,,,overpass_live
osm_692676287_31.0422_29.81,31.042174,29.810008,,,,overpass_live
osm_691690320_31.0422_29.8299,31.042189,29.829944,,,,overpass_live
osm_675004805_31.0422_29.8224,31.042199,29.822352,,,,overpass_live
osm_691934333_31.0422_29.8203,31.042211,29.820281,,,,overpass_live
osm_692679515_31.0422_29.8192,31.042226,29.819214,,,,overpass_live
osm_691949658_31.0422_29.8237,31.042231,29.823709,,,,overpass_live
osm_691965157_31.0422_29.824,31.042231,29.824005,,,,overpass_live
osm_691968141_31.0423_29.6784,31.042261,29.678362,,,,overpass_live
osm_691949656_31.0423_29.8214,31.042265,29.821435,,,,overpass_live
osm_691725030_31.0423_29.8278,31.042277,29.827832,,,,overpass_live
osm_691944748_31.0423_29.8258,31.042288,29.82576,,,,overpass_live
osm_691952991_31.0423_29.8258,31.042296,29.825812,,,,overpass_live
osm_98804000_31.0423_30.1431,31.042306,30.143111,,,,overpass_live
osm_691716708_31.0423_29.8261,31.042343,29.826097,,,,overpass_live
osm_673325447_31.0423_29.6808,31.042345,29.680814,,,,overpass_live
osm_691949653_31.0424_29.8231,31.042353,29.823072,,,,overpass_live
osm_692679516_31.0424_29.8188,31.042359,29.818759,,,,overpass_live
osm_691690319_31.0424_29.8297,31.042366,29.829689,,,,overpass_live
osm_674986427_31.0424_29.8261,31.042379,29.826102,,,,overpass_live
osm_674973710_31.0424_29.8315,31.042384,29.831548,,,,overpass_live
osm_691949654_31.0424_29.8225,31.042407,29.822506,,,,overpass_live
osm_691934332_31.0424_29.8201,31.042428,29.8201,,,,overpass_live
osm_673358704_31.0424_29.6857,31.042437,29.685747,,,,overpass_live
osm_691716709_31.0424_29.8219,31.042438,29.821898,,,,overpass_live
osm_691725029_31.0424_29.8269,31.04245,29.826909,,,,overpass_live
osm_675000928_31.0425_29.8218,31.042489,29.821782,,,,overpass_live
osm_691944742_31.0425_29.8247,31.042494,29.824668,,,,overpass_live
osm_675000908_31.0425_29.8255,31.042495,29.825452,,,,overpass_live
osm_691944742_31.0425_29.8258,31.042499,29.825793,,,,overpass_live
osm_692679515_31.0425_29.819,31.042506,29.819022,,,,overpass_live
osm_663462975_31.0425_30.0862,31.042517,30.086206,,,,overpass_live
osm_673325451_31.0425_29.6839,31.04252,29.683913,,,,overpass_live
osm_674986427_31.0425_29.8278,31.042529,29.827803,,,,overpass_live
osm_691482932_31.0425_29.8719,31.042531,29.871931,,,,overpass_live
osm_691969919_31.0426_29.8216,31.042555,29.821623,,,,overpass_live
osm_692676295_31.0426_29.8146,31.04257,29.814601,,,,overpass_live
osm_691949670_31.0426_29.8194,31.04258,29.81939,,,,overpass_live
osm_691702443_31.0426_29.8306,31.042604,29.830553,,,,overpass_live
osm_675004802_31.0426_29.8214,31.042623,29.82145,,,,overpass_live
osm_691714917_31.0426_29.8261,31.04263,29.826106,,,,overpass_live
osm_675000925_31.0426_29.8199,31.042635,29.819929,,,,overpass_live
osm_691690318_31.0426_29.8304,31.042643,29.830378,,,,overpass_live
osm_691702443_31.0427_29.8306,31.042653,29.83064,,,,overpass_live
osm_691694307_31.0427_29.8312,31.042664,29.831237,,,,overpass_live
osm_692676291_31.0427_29.8193,31.042669,29.819326,,,,overpass_live
osm_691949664_31.0427_29.8293,31.04268,29.829258,,,,overpass_live
osm_691690320_31.0427_29.8305,31.042709,29.830484,,,,overpass_live
osm_691936176_31.0427_29.8269,31.042709,29.826933,,,,overpass_live
osm_691969920_31.0428_29.8283,31.04275,29.82831,,,,overpass_live
osm_691934333_31.0428_29.8212,31.04277,29.821161,,,,overpass_live
osm_673325445_31.0428_29.6796,31.042773,29.679599,,,,overpass_live
osm_691714917_31.0428_29.8278,31.042775,29.827774,,,,overpass_live
osm_691944744_31.0428_29.8244,31.042809,29.824445,,,,overpass_live
osm_691944744_31.0428_29.8254,31.042829,29.825422,,,,overpass_live
osm_691949663_31.0428_29.8291,31.042832,29.829058,,,,overpass_live
osm_691966650_31.0428_29.8235,31.042839,29.823467,,,,overpass_live
osm_692670327_31.0428_29.8193,31.042842,29.81927,,,,overpass_live
osm_675000910_31.0429_29.821,31.042854,29.821023,,,,overpass_live
osm_691690318_31.0429_29.8301,31.042872,29.830125,,,,overpass_live
osm_691966650_31.0429_29.8232,31.042877,29.823169,,,,overpass_live
osm_691936177_31.0429_29.8261,31.042883,29.826089,,,,overpass_live
osm_691934332_31.0429_29.8209,31.042932,29.820906,,,,overpass_live
osm_691949652_31.0429_29.8232,31.042939,29.823179,,,,overpass_live
osm_673325446_31.0429_29.6794,31.04294,29.679385,,,,overpass_live
osm_691936176_31.043_29.8269,31.042958,29.826908,,,,overpass_live
osm_691952991_31.043_29.8258,31.042967,29.825751,,,,overpass_live
osm_691969919_31.043_29.8219,31.04298,29.821931,,,,overpass_live
osm_691949662_31.043_29.8289,31.042981,29.828864,,,,overpass_live
osm_691965159_31.043_29.8245,31.043004,29.824486,,,,overpass_live
osm_691497357_31.043_29.8826,31.043016,29.882635,,,,overpass_live
osm_691965158_31.043_29.8241,31.043019,29.824135,,,,overpass_live
osm_691965159_31.043_29.8238,31.043032,29.823818,,,,overpass_live
osm_691936177_31.043_29.8277,31.043034,29.827745,,,,overpass_live
osm_663428112_31.0431_30.092,31.043052,30.091989,,,,overpass_live
osm_691949652_31.0431_29.823,31.043067,29.822997,,,,overpass_live
osm_691949664_31.0431_29.8297,31.043075,29.82966,,,,overpass_live
osm_691488160_31.0431_29.8827,31.043079,29.882677,,,,overpass_live
osm_691725027_31.0431_29.8245,31.043088,29.824494,,,,overpass_live
osm_691495934_31.0431_29.8827,31.043103,29.882694,,,,overpass_live
osm_691690319_31.0431_29.8304,31.043106,29.830382,,,,overpass_live
osm_691689179_31.0431_29.8316,31.043107,29.831633,,,,overpass_live
osm_673358704_31.0431_29.6847,31.043108,29.684745,,,,overpass_live
osm_691725027_31.0431_29.8254,31.043109,29.825396,,,,overpass_live
osm_674986428_31.0431_29.8279,31.043113,29.827878,,,,overpass_live
osm_691722147_31.0431_29.8213,31.04312,29.821254,,,,overpass_live
osm_691969920_31.0431_29.8287,31.043131,29.828658,,,,overpass_live
osm_691936192_31.0431_29.829,31.043134,29.829028,,,,overpass_live
osm_663428111_31.0431_30.092,31.043138,30.092026,,,,overpass_live
osm_691655187_31.0432_29.8724,31.043177,29.872368,,,,overpass_live
osm_52012478_31.0432_29.8086,31.043183,29.808615,,,,overpass_live
osm_691934335_31.0432_29.8228,31.043203,29.82278,,,,overpass_live
osm_663455983_31.0432_30.0999,31.043225,30.099927,,,,overpass_live
osm_674986429_31.0432_29.8277,31.043246,29.82772,,,,overpass_live
osm_691949663_31.0433_29.8295,31.04326,29.829492,,,,overpass_live
osm_691938390_31.0433_29.8245,31.04328,29.824513,,,,overpass_live
osm_691716708_31.0433_29.8214,31.043284,29.821397,,,,overpass_live
osm_691936194_31.0433_29.8289,31.043295,29.828886,,,,overpass_live
osm_691655187_31.0433_29.8721,31.043301,29.872091,,,,overpass_live
osm_691689180_31.0433_29.8308,31.043308,29.830821,,,,overpass_live
osm_691938390_31.0433_29.8239,31.04332,29.823874,,,,overpass_live
osm_663428110_31.0433_30.0921,31.043336,30.092109,,,,overpass_live
osm_675004811_31.0434_29.8232,31.043361,29.823243,,,,overpass_live
osm_691714916_31.0434_29.826,31.043367,29.826027,,,,overpass_live
osm_691949651_31.0434_29.8232,31.043373,29.823221,,,,overpass_live
osm_675000923_31.0434_29.8283,31.043376,29.828316,,,,overpass_live
osm_675004809_31.0434_29.8245,31.043383,29.824523,,,,overpass_live
osm_691938386_31.0434_29.825,31.043385,29.825048,,,,overpass_live
osm_691689178_31.0434_29.8313,31.043406,29.831288,,,,overpass_live
osm_663428110_31.0434_30.0921,31.043408,30.092144,,,,overpass_live
osm_691949662_31.0434_29.8293,31.043426,29.829341,,,,overpass_live
osm_663456880_31.0434_30.0851,31.043427,30.085134,,,,overpass_live
osm_691725028_31.0435_29.8235,31.043476,29.823529,,,,overpass_live
osm_675004809_31.0435_29.826,31.043504,29.826006,,,,overpass_live
osm_691714916_31.0435_29.8277,31.043527,29.827688,,,,overpass_live
osm_691714283_31.0435_29.8097,31.04353,29.809658,,,,overpass_live
osm_691938391_31.0435_29.824,31.043543,29.824025,,,,overpass_live
osm_675004808_31.0435_29.8244,31.04355,29.82435,,,,overpass_live
osm_691689181_31.0436_29.8307,31.043554,29.830738,,,,overpass_live
osm_663455983_31.0436_30.0997,31.043558,30.099736,,,,overpass_live
osm_662967446_31.0436_30.0851,31.043563,30.085105,,,,overpass_live
osm_691938380_31.0436_29.8216,31.043563,29.821639,,,,overpass_live
osm_675000927_31.0436_29.8201,31.043569,29.820087,,,,overpass_live
osm_691936192_31.0436_29.8286,31.043571,29.828641,,,,overpass_live
osm_691689179_31.0436_29.8311,31.043574,29.831063,,,,overpass_live
osm_691934347_31.0436_29.826,31.043591,29.825993,,,,overpass_live
osm_691949653_31.0436_29.8234,31.04362,29.82341,,,,overpass_live
osm_691677492_31.0436_29.8321,31.043642,29.832111,,,,overpass_live
osm_663455984_31.0436_30.0997,31.043646,30.099683,,,,overpass_live
osm_691949670_31.0437_29.8205,31.043655,29.820525,,,,overpass_live
osm_691944743_31.0437_29.8253,31.043662,29.825291,,,,overpass_live
osm_691938381_31.0437_29.821,31.043678,29.820985,,,,overpass_live
osm_663462975_31.0437_30.0865,31.043697,30.086525,,,,overpass_live
osm_691714880_31.0437_29.8288,31.043703,29.828837,,,,overpass_live
osm_673325447_31.0437_29.6806,31.043705,29.680564,,,,overpass_live
osm_662967505_31.0437_30.04,31.043715,30.039982,,,,overpass_live
osm_691936194_31.0437_29.8295,31.043719,29.829533,,,,overpass_live
osm_694249865_31.0437_29.7031,31.043726,29.703067,,,,overpass_live
osm_691934347_31.0438_29.8277,31.043754,29.827662,,,,overpass_live
osm_691944743_31.0438_29.826,31.04378,29.825965,,,,overpass_live
osm_663428083_31.0438_30.085,31.043802,30.085046,,,,overpass_live
osm_691934336_31.0438_29.8229,31.043809,29.822864,,,,overpass_live
osm_691690314_31.0438_29.8294,31.043826,29.829396,,,,overpass_live
osm_673358703_31.0438_29.6837,31.04383,29.683672,,,,overpass_live
osm_691934320_31.0438_29.8219,31.043837,29.821877,,,,overpass_live
osm_691966652_31.0438_29.8245,31.043841,29.824478,,,,overpass_live
osm_691934346_31.0438_29.826,31.043848,29.825955,,,,overpass_live
osm_691938394_31.0439_29.8232,31.043855,29.823216,,,,overpass_live
osm_663455963_31.0439_30.1147,31.043856,30.114685,,,,overpass_live
osm_675004810_31.0439_29.8291,31.043856,29.829063,,,,overpass_live
osm_662967508_31.0439_30.0398,31.043862,30.039757,,,,overpass_live
osm_663455991_31.0439_30.1003,31.043873,30.100308,,,,overpass_live
osm_662967510_31.0439_30.0391,31.043875,30.039142,,,,overpass_live
osm_675000905_31.0439_29.8197,31.043879,29.819689,,,,overpass_live
osm_692676301_31.0439_29.8116,31.043883,29.811631,,,,overpass_live
osm_694247555_31.0439_29.7003,31.043885,29.700274,,,,overpass_live
osm_691689178_31.0439_29.8317,31.043886,29.831728,,,,overpass_live
osm_691934345_31.0439_29.8265,31.043894,29.826453,,,,overpass_live
osm_691934334_31.0439_29.8212,31.04391,29.821194,,,,overpass_live
osm_691714885_31.0439_29.8252,31.04392,29.825175,,,,overpass_live
osm_692017186_31.0439_29.8121,31.043924,29.812056,,,,overpass_live
osm_691496285_31.0439_29.8807,31.043926,29.880716,,,,overpass_live
osm_663428113_31.0439_30.085,31.04395,30.085003,,,,overpass_live
osm_691938385_31.044_29.8248,31.043961,29.824768,,,,overpass_live
osm_691952992_31.044_29.8272,31.043961,29.827177,,,,overpass_live
osm_663455990_31.044_30.1003,31.043963,30.10031,,,,overpass_live
osm_662967510_31.044_30.0392,31.043986,30.03925,,,,overpass_live
osm_691934346_31.044_29.8276,31.044003,29.827633,,,,overpass_live
osm_691938382_31.044_29.8206,31.044009,29.820552,,,,overpass_live
osm_100230839_31.044_29.9806,31.04402,29.980563,,,,overpass_live
osm_691722166_31.044_29.8293,31.04402,29.829307,,,,overpass_live
osm_663459234_31.044_30.0923,31.044037,30.092264,,,,overpass_live
osm_691689180_31.044_29.8315,31.04404,29.831486,,,,overpass_live
osm_691714885_31.044_29.8259,31.044043,29.825926,,,,overpass_live
osm_691722147_31.0441_29.82,31.044055,29.819974,,,,overpass_live
osm_691716709_31.0441_29.823,31.044062,29.823047,,,,overpass_live
osm_691693126_31.0441_29.8314,31.044068,29.831442,,,,overpass_live
osm_692676301_31.0441_29.8136,31.044069,29.813594,,,,overpass_live
osm_691938380_31.0441_29.821,31.04407,29.820981,,,,overpass_live
osm_691965153_31.0441_29.823,31.044099,29.823018,,,,overpass_live
osm_691715895_31.0441_29.8398,31.044125,29.839758,,,,overpass_live
osm_691689175_31.0441_29.8326,31.044126,29.83258,,,,overpass_live
osm_692676295_31.0441_29.8144,31.044144,29.814418,,,,overpass_live
osm_691722165_31.0442_29.8295,31.044177,29.829539,,,,overpass_live
osm_673358710_31.0442_29.6852,31.044199,29.68521,,,,overpass_live
osm_663455989_31.0442_30.1003,31.044202,30.100313,,,,overpass_live
osm_691938388_31.0442_29.8233,31.044204,29.82326,,,,overpass_live
osm_663428084_31.0442_30.0849,31.044211,30.084928,,,,overpass_live
osm_692676293_31.0442_29.8151,31.044216,29.815116,,,,overpass_live
osm_691938381_31.0442_29.8202,31.044231,29.820217,,,,overpass_live
osm_691938393_31.0442_29.8246,31.044232,29.824573,,,,overpass_live
osm_691938385_31.0442_29.825,31.044239,29.82503,,,,overpass_live
osm_691934336_31.0443_29.8224,31.044264,29.822429,,,,overpass_live
osm_673319979_31.0443_29.6814,31.044269,29.681425,,,,overpass_live
osm_663455986_31.0443_30.1,31.04427,30.100026,,,,overpass_live
osm_691938384_31.0443_29.8218,31.04427,29.821795,,,,overpass_live
osm_691722148_31.0443_29.8225,31.044278,29.822455,,,,overpass_live
osm_663455986_31.0443_30.1001,31.044279,30.100063,,,,overpass_live
osm_663455987_31.0443_30.1003,31.044279,30.100254,,,,overpass_live
osm_663455988_31.0443_30.1003,31.044279,30.100315,,,,overpass_live
osm_691690314_31.0443_29.8301,31.044279,29.830132,,,,overpass_live
osm_691966652_31.0443_29.8242,31.044283,29.824186,,,,overpass_live
osm_691938382_31.0443_29.8209,31.044311,29.820867,,,,overpass_live
osm_675000924_31.0443_29.8297,31.044312,29.829748,,,,overpass_live
osm_691938387_31.0443_29.8235,31.044322,29.823531,,,,overpass_live
osm_692676302_31.0443_29.8157,31.044327,29.815692,,,,overpass_live
osm_691938391_31.0444_29.8236,31.044364,29.823627,,,,overpass_live
osm_662853014_31.0444_29.9468,31.044365,29.946789,,,,overpass_live
osm_662863348_31.0444_29.9463,31.044378,29.946251,,,,overpass_live
osm_691722159_31.0444_29.8208,31.044409,29.820846,,,,overpass_live
osm_691952992_31.0444_29.8271,31.044418,29.827136,,,,overpass_live
osm_663428085_31.0444_30.0849,31.044434,30.084863,,,,overpass_live
osm_691714887_31.0444_29.8249,31.044442,29.824925,,,,overpass_live
osm_691714875_31.0444_29.8227,31.044443,29.822748,,,,overpass_live
osm_691934344_31.0444_29.8276,31.044445,29.827579,,,,overpass_live
osm_673319981_31.0445_29.6817,31.044467,29.681727,,,,overpass_live
osm_674986424_31.0445_29.8301,31.044471,29.8301,,,,overpass_live
osm_691722168_31.0445_29.8282,31.044486,29.828233,,,,overpass_live
osm_691938383_31.0445_29.8206,31.044489,29.820572,,,,overpass_live
osm_693581827_31.0445_29.7901,31.04449,29.790084,,,,overpass_live
