Alexandria Traffic Edges (Roads) — SmartCityAnalyzer,,,,,,
from_node,to_node,name,length_m,speed_kph,road_type,source
31.0538_29.6955,31.0529_29.6963,,121.1,30,Residential,overpass_live
31.0307_29.8192,31.0311_29.8197,,56.9,30,Residential,overpass_live
31.0312_29.8194,31.0319_29.819,,89,30,Residential,overpass_live
31.0354_29.819,31.0355_29.8193,,32.3,30,Residential,overpass_live
31.0367_29.8181,31.0352_29.8191,,199.7,30,Residential,overpass_live
31.0592_29.6932,31.0596_29.6937,,66.8,30,Residential,overpass_live
31.0521_29.6961,31.0523_29.6964,,34.7,30,Residential,overpass_live
31.0008_29.7881,31.0013_29.789,,94.9,30,Residential,overpass_live
31.0004_29.7889,31.0007_29.7895,,59.1,30,Residential,overpass_live
31.0002_29.7886,31.002_29.7885,,259.3,30,Residential,overpass_live
31.0073_29.7845,31.007_29.7847,,35.6,30,Residential,overpass_live
31.0072_29.785,31.0085_29.7868,,214.2,30,Residential,overpass_live
31.0035_29.7809,31.0028_29.7823,,164,30,Residential,overpass_live
31.0033_29.7806,31.0023_29.7816,,139,30,Residential,overpass_live
30.9983_29.9055,30.987_29.8908,,1815.5,30,Residential,overpass_live
31.0076_29.9082,31.0053_29.9075,,265.3,30,Residential,overpass_live
31.0066_29.9148,31.0112_29.9159,,522.2,30,Residential,overpass_live
31.0074_29.9105,31.0171_29.9129,,1106.2,30,Residential,overpass_live
31.0749_29.7083,31.0751_29.7085,,36.2,30,Residential,overpass_live
31.0769_29.7075,31.0757_29.7088,,176.9,30,Residential,overpass_live
31.0749_29.707,31.0736_29.7089,,223.6,30,Residential,overpass_live
31.0774_29.7036,31.0766_29.7048,,140.4,30,Residential,overpass_live
31.0721_29.7039,31.0734_29.7028,,249,30,Residential,overpass_live
31.0738_29.7079,31.0746_29.7087,,109.9,30,Residential,overpass_live
31.0754_29.7075,31.0739_29.7096,,246.9,30,Residential,overpass_live
31.0789_29.7051,31.0799_29.7036,,174.7,30,Residential,overpass_live
31.0755_29.7056,31.0775_29.7076,,285.6,30,Residential,overpass_live
31.0742_29.705,31.0745_29.7053,,41.8,30,Residential,overpass_live
31.0757_29.7079,31.0741_29.7098,,252.6,30,Residential,overpass_live
31.0706_29.7029,31.07_29.7023,,85.8,30,Residential,overpass_live
31.0698_29.7079,31.0703_29.709,,118.5,30,Residential,overpass_live
31.0733_29.7076,31.0729_29.708,,60,30,Residential,overpass_live
31.0751_29.7062,31.0761_29.7072,,144.5,30,Residential,overpass_live
31.0748_29.7065,31.0758_29.7074,,134.7,30,Residential,overpass_live
31.0752_29.7073,31.0737_29.7092,,234.9,30,Residential,overpass_live
31.077_29.7081,31.0759_29.709,,172.3,30,Residential,overpass_live
31.0288_29.812,31.0286_29.8115,,50.8,30,Residential,overpass_live
31.0305_29.8103,31.0307_29.8105,,31.5,30,Residential,overpass_live
31.03_29.8107,31.0283_29.8116,,210.6,30,Residential,overpass_live
31.0301_29.8106,31.0288_29.812,,284.2,30,Residential,overpass_live
31.03_29.8107,31.0305_29.8103,,63.2,30,Residential,overpass_live
31.0305_29.8102,31.03_29.8107,,61.9,30,Residential,overpass_live
31.0291_29.8078,31.0288_29.8083,,53,30,Residential,overpass_live
31.0288_29.8083,31.0305_29.8102,,247.8,30,Residential,overpass_live
31.0305_29.8102,31.0305_29.8102,,28.4,30,Residential,overpass_live
31.0311_29.8095,31.0305_29.8102,,95,30,Residential,overpass_live
31.0305_29.8102,31.0312_29.8096,,96.2,30,Residential,overpass_live
31.0379_29.8109,31.0373_29.811,,63.7,30,Residential,overpass_live
31.0379_29.8109,31.0379_29.8109,,71.4,30,Residential,overpass_live
31.0362_29.8149,31.0369_29.8159,,114.7,30,Residential,overpass_live
31.0369_29.8159,31.0361_29.815,,358.3,30,Residential,overpass_live
31.0391_29.8106,31.0385_29.8107,,67,30,Residential,overpass_live
31.0373_29.811,31.0373_29.8105,,40.6,30,Residential,overpass_live
31.0373_29.811,31.0388_29.8126,,301.5,30,Residential,overpass_live
31.0389_29.8133,31.0388_29.8126,,63.4,30,Residential,overpass_live
31.0388_29.8126,31.038_29.8108,,225.4,30,Residential,overpass_live
31.003_29.7877,31.0029_29.7877,,14.7,30,Residential,overpass_live
31.0003_29.7868,31.0015_29.7888,,219.7,30,Residential,overpass_live
31.0018_29.786,31.0008_29.7864,,141.8,30,Residential,overpass_live
31.0065_29.7801,31.0055_29.7812,,147.3,30,Residential,overpass_live
31.0051_29.7806,31.0058_29.7817,,128.4,30,Residential,overpass_live
31.0053_29.7803,31.0061_29.7815,,131.5,30,Residential,overpass_live
31.0133_29.9122,31.0129_29.9149,,248,30,Residential,overpass_live
31.0132_29.9146,31.0137_29.9122,,217.5,30,Residential,overpass_live
31.0119_29.9118,31.0151_29.9145,,529.7,30,Residential,overpass_live
31.0167_29.915,31.0112_29.9159,,656.5,30,Residential,overpass_live
31.0744_29.7003,31.0754_29.7012,,138.5,30,Residential,overpass_live
31.0157_29.9142,31.0155_29.9141,,30.4,30,Residential,overpass_live
31.0158_29.9138,31.0156_29.9147,,75.5,30,Residential,overpass_live
31.0162_29.914,31.0153_29.9146,,148.8,30,Residential,overpass_live
31.016_29.9148,31.0164_29.9129,,174.3,30,Residential,overpass_live
31.0116_29.9177,31.0104_29.9189,,171.5,30,Residential,overpass_live
31.014_29.914,31.013_29.9138,,119.7,30,Residential,overpass_live
31.0152_29.9136,31.0146_29.9135,,61.8,30,Residential,overpass_live
31.0151_29.9132,31.0149_29.9133,,19,30,Residential,overpass_live
31.0149_29.9133,31.0147_29.9132,,30.1,30,Residential,overpass_live
31.0147_29.9129,31.0146_29.9138,,89.5,30,Residential,overpass_live
31.0151_29.9127,31.0153_29.9133,,80,30,Residential,overpass_live
31.0149_29.9129,31.0148_29.9144,,136.2,30,Residential,overpass_live
31.0149_29.9139,31.0134_29.9135,,164,30,Residential,overpass_live
31.0151_29.9129,31.0136_29.9126,,169.4,30,Residential,overpass_live
31.0143_29.9124,31.014_29.9142,,164.1,30,Residential,overpass_live
31.0123_29.9129,31.0123_29.9133,,30.8,30,Residential,overpass_live
31.0125_29.9123,31.0124_29.9126,,30.7,30,Residential,overpass_live
31.0127_29.9127,31.0127_29.913,,130.1,30,Residential,overpass_live
31.0128_29.9124,31.0119_29.9122,,104.2,30,Residential,overpass_live
31.0119_29.9135,31.0117_29.9156,,193.2,30,Residential,overpass_live
31.0124_29.9149,31.0114_29.9147,,107.8,30,Residential,overpass_live
31.0124_29.9146,31.0115_29.9144,,106.6,30,Residential,overpass_live
31.0135_29.913,31.0127_29.9129,,92.4,30,Residential,overpass_live
31.013_29.9138,31.0117_29.9134,,150.2,30,Residential,overpass_live
31.0126_29.9134,31.0117_29.9131,,106.4,30,Residential,overpass_live
31.0129_29.9121,31.0123_29.9152,,287.4,30,Residential,overpass_live
31.0051_29.784,31.0053_29.7843,,39.6,30,Residential,overpass_live
31.0047_29.7843,31.005_29.7846,,38.7,30,Residential,overpass_live
31.0173_29.9042,31.0187_29.9036,,166.3,30,Residential,overpass_live
31.0136_29.9129,31.0138_29.9136,,124.4,30,Residential,overpass_live
31.0128_29.9073,31.015_29.9051,,436.9,30,Residential,overpass_live
31.0129_29.9117,31.017_29.9052,,936,30,Residential,overpass_live
31.1722_29.8737,31.1722_29.8738,,12.1,30,Residential,overpass_live
31.1965_29.8862,31.1968_29.886,,33.1,30,Residential,overpass_live
31.0007_29.7653,30.9992_29.7665,,201.1,30,Residential,overpass_live
31.0007_29.7653,31.001_29.7659,,63,30,Residential,overpass_live
31.0014_29.7647,31.0016_29.7652,,53.4,30,Residential,overpass_live
31.0095_29.764,31.0103_29.7635,,98,30,Residential,overpass_live
31.0199_29.9126,31.0208_29.9121,,110.9,30,Residential,overpass_live
31.0174_29.9064,31.0173_29.9064,,15,30,Residential,overpass_live
31.0175_29.9042,31.0183_29.9061,,321,30,Residential,overpass_live
31.0126_29.915,31.0112_29.916,,190.7,30,Residential,overpass_live
31.0112_29.916,31.0093_29.9156,,214.7,30,Residential,overpass_live
31.011_29.9169,31.0059_29.9169,,764.4,30,Residential,overpass_live
31.034_29.8107,31.034_29.8108,,14.9,30,Residential,overpass_live
31.0024_29.7698,31.003_29.7706,,99.6,30,Residential,overpass_live
31.0013_29.767,31.0003_29.768,,140.1,30,Residential,overpass_live
31.0099_29.7868,31.0093_29.7871,,75.1,30,Residential,overpass_live
31.0088_29.7874,31.0084_29.7878,,54.6,30,Residential,overpass_live
31.0093_29.787,31.0087_29.7873,,61.8,30,Residential,overpass_live
31.0124_29.9094,31.0133_29.9096,,99.4,30,Residential,overpass_live
31.0155_29.9138,31.0152_29.9138,,29.9,30,Residential,overpass_live
31.0121_29.9145,31.0125_29.9143,,68.4,30,Residential,overpass_live
30.9635_29.6887,30.9615_29.6899,,242.1,30,Residential,overpass_live
30.9613_29.6811,30.9606_29.6817,,88.7,30,Residential,overpass_live
30.9613_29.6838,30.9621_29.685,,139,30,Residential,overpass_live
30.9623_29.6848,30.9607_29.687,,300.3,30,Residential,overpass_live
30.9622_29.6844,30.961_29.6856,,174.8,30,Residential,overpass_live
30.9621_29.684,30.9608_29.6853,,188.4,30,Residential,overpass_live
30.9621_29.6836,30.9612_29.6844,,120.9,30,Residential,overpass_live
30.9608_29.6838,30.9619_29.6856,,204.2,30,Residential,overpass_live
30.9624_29.6852,30.9594_29.6882,,432.9,30,Residential,overpass_live
30.9606_29.685,30.9613_29.6862,,138.3,30,Residential,overpass_live
30.9612_29.6844,30.9606_29.685,,81.8,30,Residential,overpass_live
30.9606_29.685,30.9587_29.6866,,261.9,30,Residential,overpass_live
30.9644_29.6863,30.9649_29.6875,,121.1,30,Residential,overpass_live
30.9648_29.6861,30.966_29.6886,,257.9,30,Residential,overpass_live
30.967_29.6886,30.9647_29.6899,,288.1,30,Residential,overpass_live
30.9642_29.688,30.965_29.6897,,183.2,30,Residential,overpass_live
30.9644_29.6895,30.9662_29.6884,,223.2,30,Residential,overpass_live
30.9657_29.6856,30.9678_29.6882,,406.6,30,Residential,overpass_live
30.9645_29.6841,30.9651_29.6859,,173.1,30,Residential,overpass_live
30.9635_29.6846,30.965_29.6838,,188.8,30,Residential,overpass_live
30.9653_29.6841,30.9636_29.685,,203.6,30,Residential,overpass_live
30.9653_29.6873,30.9638_29.6882,,185.9,30,Residential,overpass_live
30.9642_29.689,30.9659_29.6874,,283.6,30,Residential,overpass_live
30.9667_29.6869,30.964_29.6886,,331.3,30,Residential,overpass_live
30.964_29.6864,30.9654_29.6895,,316.9,30,Residential,overpass_live
31.001_29.7867,31.0015_29.7876,,99.2,30,Residential,overpass_live
30.9134_30.1662,30.9131_30.1671,,82,30,Residential,overpass_live
31.0501_29.911,31.0552_29.9078,,631.2,30,Residential,overpass_live
31.0501_29.9111,31.0439_29.915,,777.7,30,Residential,overpass_live
31.0472_29.9179,31.0519_29.9148,,594.4,30,Residential,overpass_live
30.9633_29.684,30.9647_29.6832,,177.3,30,Residential,overpass_live
30.9624_29.6817,30.9621_29.6818,,29.7,30,Residential,overpass_live
30.9633_29.6843,30.9648_29.6835,,181.6,30,Residential,overpass_live
30.9626_29.6836,30.9672_29.6882,,806.6,30,Residential,overpass_live
30.9636_29.6849,30.9629_29.6852,,78.3,30,Residential,overpass_live
30.962_29.6813,30.9677_29.6981,,1660.6,30,Residential,overpass_live
30.9638_29.6856,30.9633_29.6858,,52.4,30,Residential,overpass_live
30.9632_29.6851,30.9636_29.6866,,138.8,30,Residential,overpass_live
30.9689_29.6864,30.9667_29.687,,255.4,30,Residential,overpass_live
31.05_29.9111,31.0429_29.9141,,1055.2,30,Residential,overpass_live
31.044_29.9149,31.0344_29.901,,2168.5,30,Residential,overpass_live
31.0534_29.9041,31.0584_29.9009,,622.7,30,Residential,overpass_live
31.0264_29.9957,31.0406_30.0116,,2118,30,Residential,overpass_live
31.0495_30.0307,31.0219_30.0007,,4072.3,30,Residential,overpass_live
31.0373_29.9937,31.0346_29.9963,,416.1,30,Residential,overpass_live
31.0404_29.9974,31.0341_29.9958,,1063.9,30,Residential,overpass_live
30.9639_29.684,30.9641_29.6843,,35.2,30,Residential,overpass_live
30.9625_29.6833,30.9638_29.6826,,157.8,30,Residential,overpass_live
30.9638_29.6824,30.9629_29.6829,,107,30,Residential,overpass_live
30.9637_29.6823,30.9628_29.6826,,107.7,30,Residential,overpass_live
30.9632_29.6837,30.9646_29.683,,174,30,Residential,overpass_live
30.9627_29.6824,30.9636_29.682,,112.4,30,Residential,overpass_live
31.0403_29.9023,31.0405_29.9022,,17.2,30,Residential,overpass_live
31.0593_29.9053,31.0583_29.9054,,136,30,Residential,overpass_live
31.0518_29.91,31.0521_29.9122,,259.7,30,Residential,overpass_live
31.0569_29.9115,31.0537_29.9136,,406.6,30,Residential,overpass_live
31.0433_29.9081,31.0429_29.8957,,1533.2,30,Residential,overpass_live
31.0064_29.7646,31.0043_29.7661,,269.6,30,Residential,overpass_live
31.0077_29.7638,31.0064_29.7647,,163.3,30,Residential,overpass_live
30.9657_29.6871,30.9659_29.6875,,39.7,30,Residential,overpass_live
30.9644_29.6874,30.9652_29.6869,,95.5,30,Residential,overpass_live
30.961_29.6867,30.9604_29.6878,,135.6,30,Residential,overpass_live
30.9608_29.6863,30.9611_29.6865,,35.3,30,Residential,overpass_live
30.9653_29.6873,30.966_29.6869,,77,30,Residential,overpass_live
30.9654_29.6857,30.9661_29.6873,,160.9,30,Residential,overpass_live
30.9605_29.684,30.9609_29.6847,,71.4,30,Residential,overpass_live
30.962_29.6884,30.9632_29.688,,131.7,30,Residential,overpass_live
30.9649_29.6844,30.965_29.6848,,40.3,30,Residential,overpass_live
30.9648_29.6849,30.9655_29.6845,,87.6,30,Residential,overpass_live
30.9645_29.6837,30.9647_29.684,,35.5,30,Residential,overpass_live
30.9374_29.7463,30.94_29.7445,,358.7,30,Residential,overpass_live
30.938_29.7387,30.9364_29.7414,,307.4,30,Residential,overpass_live
30.9383_29.7413,30.9385_29.7419,,325,30,Residential,overpass_live
30.9401_29.7428,30.9407_29.7441,,136,30,Residential,overpass_live
30.9391_29.7404,30.9393_29.7389,,148.9,30,Residential,overpass_live
30.9397_29.7409,30.9391_29.7407,,123,30,Residential,overpass_live
30.9383_29.741,30.9394_29.7412,,143.8,30,Residential,overpass_live
30.9316_29.7498,30.9326_29.7484,,166.4,30,Residential,overpass_live
30.9419_29.7438,30.9378_29.7472,,578.8,30,Residential,overpass_live
30.9392_29.7413,30.9396_29.742,,74.8,30,Residential,overpass_live
30.9351_29.7466,30.9325_29.7472,,361.6,30,Residential,overpass_live
30.9872_29.6714,30.9875_29.6723,,88.3,30,Residential,overpass_live
31.07_29.9178,31.0677_29.9195,,292.8,30,Residential,overpass_live
31.0653_29.9145,31.0727_29.9066,,1093.8,30,Residential,overpass_live
30.982_29.676,30.9813_29.6766,,101.7,30,Residential,overpass_live
30.9841_29.6782,30.9819_29.6788,,252.1,30,Residential,overpass_live
30.9814_29.6745,30.9809_29.6755,,106.8,30,Residential,overpass_live
31.0715_29.9196,31.0718_29.9203,,78,30,Residential,overpass_live
31.0748_29.9157,31.0761_29.9175,,222.5,30,Residential,overpass_live
30.9742_29.9483,30.9631_29.9582,,1524.9,30,Residential,overpass_live
30.9861_29.9368,30.9873_29.9379,,173.4,30,Residential,overpass_live
30.9847_29.9367,30.9843_29.9371,,56.5,30,Residential,overpass_live
30.9843_29.9371,30.9841_29.9364,,72.6,30,Residential,overpass_live
30.9847_29.9378,30.9857_29.9364,,174.7,30,Residential,overpass_live
30.9847_29.9383,30.9847_29.9378,,39,30,Residential,overpass_live
31.0658_29.916,31.0624_29.9186,,440.8,30,Residential,overpass_live
31.0704_29.9186,31.0702_29.9197,,144.9,30,Residential,overpass_live
31.0251_29.9999,31.0262_29.9986,,171.2,30,Residential,overpass_live
31.0424_29.9949,31.0393_29.9867,,1042.3,30,Residential,overpass_live
31.0345_30.0002,31.0516_30.0163,,2623.6,30,Residential,overpass_live
31.0249_30.004,31.0271_30.0019,,325.7,30,Residential,overpass_live
31.0239_29.9985,31.0304_30.0053,,943.7,30,Residential,overpass_live
31.0308_30.0012,31.0338_29.9993,,451.5,30,Residential,overpass_live
31.0285_29.9933,31.0344_30.0001,,892.8,30,Residential,overpass_live
31.0283_30.0077,31.0344_30.0001,,958.3,30,Residential,overpass_live
30.9788_30.141,30.9988_30.1588,,3439.4,30,Residential,overpass_live
31.0275_30.0067,31.0295_30.0044,,312.5,30,Residential,overpass_live
31.1869_29.8954,31.1876_29.8949,,85.9,30,Residential,overpass_live
31.1872_29.8938,31.1865_29.8942,,86,30,Residential,overpass_live
31.1894_29.8919,31.1892_29.892,,31.3,30,Residential,overpass_live
30.9747_30.1334,30.9787_30.1408,,793.3,30,Residential,overpass_live
30.9747_30.1334,30.9727_30.1298,,393.5,30,Residential,overpass_live
30.9829_30.1274,30.9747_30.1334,,1061.2,30,Residential,overpass_live
30.9781_30.1258,30.9727_30.1298,,700.1,30,Residential,overpass_live
30.9825_30.1262,30.9755_30.1226,,941.7,30,Residential,overpass_live
30.9849_30.1318,30.9908_30.1257,,1076.4,30,Residential,overpass_live
30.9803_30.1203,30.9866_30.1361,,1568,30,Residential,overpass_live
30.9878_30.1382,30.9754_30.1473,,1607.1,30,Residential,overpass_live
30.9867_30.1364,30.974_30.1446,,1607.1,30,Residential,overpass_live
30.9868_30.1364,30.9923_30.1468,,1122.5,30,Residential,overpass_live
30.9976_30.1329,30.9867_30.1364,,1252.3,30,Residential,overpass_live
30.9845_30.1314,30.9767_30.1371,,1007.3,30,Residential,overpass_live
30.9743_30.1389,30.9763_30.1426,,400.5,30,Residential,overpass_live
30.9767_30.1371,30.9718_30.1407,,628.1,30,Residential,overpass_live
30.9824_30.126,30.9806_30.1264,,198,30,Residential,overpass_live
30.9894_30.1352,30.9891_30.1341,,105.1,30,Residential,overpass_live
30.9918_30.1344,30.9904_30.13,,418.8,30,Residential,overpass_live
30.9899_30.1301,30.9826_30.1261,,1259.1,30,Residential,overpass_live
30.9911_30.1346,30.9904_30.13,,504.9,30,Residential,overpass_live
30.9839_30.1294,30.9838_30.1295,,17.6,30,Residential,overpass_live
30.9779_30.1414,30.9758_30.1377,,399.5,30,Residential,overpass_live
30.9856_30.1315,30.9877_30.1358,,467.9,30,Residential,overpass_live
30.985_30.1403,30.985_30.1402,,8.9,30,Residential,overpass_live
30.9878_30.1384,30.9844_30.1407,,441.4,30,Residential,overpass_live
30.9904_30.13,30.9917_30.1296,,140.7,30,Residential,overpass_live
30.9825_30.126,30.989_30.1191,,1260.4,30,Residential,overpass_live
30.99_30.13,30.9894_30.1227,,657.5,30,Residential,overpass_live
30.9794_30.13,30.9814_30.1337,,396.3,30,Residential,overpass_live
30.9783_30.1308,30.977_30.1317,,237.9,30,Residential,overpass_live
30.9794_30.1301,30.9789_30.1305,,69.1,30,Residential,overpass_live
30.9798_30.1298,30.9794_30.1301,,53.2,30,Residential,overpass_live
30.9782_30.1308,30.9792_30.13,,130.4,30,Residential,overpass_live
30.9878_30.1381,30.9882_30.1379,,51.9,30,Residential,overpass_live
30.9896_30.1244,30.9931_30.1236,,407,30,Residential,overpass_live
30.9788_30.1409,30.9788_30.141,,14.2,30,Residential,overpass_live
30.9787_30.1408,30.9788_30.1409,,6.6,30,Residential,overpass_live
31.0617_29.9836,31.0632_29.9818,,237.3,30,Residential,overpass_live
31.0584_29.9802,31.0584_29.9803,,10,30,Residential,overpass_live
31.0616_29.9835,31.0579_29.9796,,536.2,30,Residential,overpass_live
31.062_29.9731,31.0639_29.986,,1706.1,30,Residential,overpass_live
31.0682_29.9812,31.0642_29.9805,,615.5,30,Residential,overpass_live
30.9727_30.1298,30.9558_30.1422,,2182.3,30,Residential,overpass_live
30.9643_30.1263,30.9738_30.1444,,1936.9,30,Residential,overpass_live
30.9666_30.1246,30.9587_30.1288,,1006.9,30,Residential,overpass_live
30.9718_30.1407,30.9709_30.1414,,126.4,30,Residential,overpass_live
30.9663_30.1346,30.9654_30.133,,170,30,Residential,overpass_live
31.1807_29.8855,31.1809_29.8857,,32.7,30,Residential,overpass_live
30.9626_30.1322,30.9631_30.1329,,79.5,30,Residential,overpass_live
30.9591_30.126,30.9536_30.1286,,658.3,30,Residential,overpass_live
30.9572_30.1347,30.9462_30.139,,1428.9,30,Residential,overpass_live
30.9662_30.1299,30.9668_30.1291,,114.2,30,Residential,overpass_live
30.9747_30.1334,30.9699_30.137,,619.3,30,Residential,overpass_live
30.9628_30.1369,30.9648_30.1356,,260,30,Residential,overpass_live
30.9586_30.1291,30.9629_30.137,,852.4,30,Residential,overpass_live
30.967_30.1289,30.9675_30.1284,,75.8,30,Residential,overpass_live
30.9564_30.1297,30.9575_30.1334,,379,30,Residential,overpass_live
30.9584_30.1289,30.9503_30.1258,,1147.5,30,Residential,overpass_live
30.9569_30.1363,30.9569_30.1363,,3.6,30,Residential,overpass_live
30.957_30.1363,30.9569_30.1363,,12.2,30,Residential,overpass_live
31.0032_29.7503,31.0031_29.7502,,14.2,30,Residential,overpass_live
31.0038_29.7516,31.0032_29.7503,,130.4,30,Residential,overpass_live
31.0503_29.9879,31.0573_29.9791,,1103.2,30,Residential,overpass_live
31.1742_29.876,31.1739_29.8764,,51.7,30,Residential,overpass_live
31.0579_29.9877,31.058_29.9878,,9.5,30,Residential,overpass_live
31.0615_29.9836,31.0572_29.9886,,662.1,30,Residential,overpass_live
31.0505_29.9877,31.0539_29.9834,,578.3,30,Residential,overpass_live
31.0448_29.9815,31.047_29.9791,,320.9,30,Residential,overpass_live
31.0425_29.9787,31.0503_29.9831,,1185.8,30,Residential,overpass_live
30.9666_30.1246,30.9642_30.1173,,693.2,30,Residential,overpass_live
30.9567_30.1313,30.958_30.1309,,151.2,30,Residential,overpass_live
31.0438_30.0196,31.0457_30.0173,,298,30,Residential,overpass_live
31.0417_30.0222,31.0438_30.0196,,330.9,30,Residential,overpass_live
31.0304_30.0053,31.0438_30.0196,,1959.9,30,Residential,overpass_live
31.0365_30.0165,31.0424_30.0093,,924.1,30,Residential,overpass_live
31.0364_30.0165,31.0424_30.0092,,924.4,30,Residential,overpass_live
31.0373_30.0033,31.0352_30.006,,335.4,30,Residential,overpass_live
31.0302_30.0144,31.0282_30.0167,,299.5,30,Residential,overpass_live
31.0292_30.0178,31.0273_30.0201,,300.4,30,Residential,overpass_live
31.0224_30.0148,31.0284_30.0213,,882.3,30,Residential,overpass_live
31.0277_30.0129,31.0301_30.0099,,376.3,30,Residential,overpass_live
31.0263_30.0102,31.0322_30.0167,,876.9,30,Residential,overpass_live
31.0244_30.0125,31.0303_30.019,,880.2,30,Residential,overpass_live
31.0385_30.0188,31.0386_30.0188,,3.8,30,Residential,overpass_live
31.0384_30.0189,31.0385_30.0188,,15.3,30,Residential,overpass_live
31.0282_30.0079,31.0179_30.02,,1599.2,30,Residential,overpass_live
31.0283_30.0079,31.0284_30.0078,,8.5,30,Residential,overpass_live
31.0283_30.0079,31.0283_30.0079,,7,30,Residential,overpass_live
31.1809_29.886,31.1811_29.8866,,53,30,Residential,overpass_live
31.1812_29.8855,31.1817_29.8853,,59.3,30,Residential,overpass_live
31.0308_29.9776,31.0341_29.9692,,1083.5,30,Residential,overpass_live
31.0393_29.9867,31.0411_29.9843,,297.1,30,Residential,overpass_live
31.0269_29.9867,31.027_29.9865,,18.9,30,Residential,overpass_live
31.0269_29.9865,31.0327_29.9799,,868.6,30,Residential,overpass_live
31.0261_29.9787,31.0362_29.9841,,1557.3,30,Residential,overpass_live
31.0379_29.974,31.0355_29.9769,,381.8,30,Residential,overpass_live
31.0379_29.9741,31.0359_29.9716,,320.2,30,Residential,overpass_live
31.0381_29.9739,31.0351_29.9774,,453.8,30,Residential,overpass_live
31.0421_29.9855,31.0403_29.9879,,296,30,Residential,overpass_live
30.9924_30.1469,30.9675_30.1651,,3209.9,30,Residential,overpass_live
30.9926_30.1507,30.9943_30.1537,,326.2,30,Residential,overpass_live
30.9939_30.1498,30.9866_30.1553,,949.3,30,Residential,overpass_live
31.0372_30.0082,31.0353_30.0105,,293.3,30,Residential,overpass_live
31.0332_30.013,31.0353_30.0105,,319.8,30,Residential,overpass_live
31.0331_30.0038,31.0404_30.0116,,1067.2,30,Residential,overpass_live
31.0407_30.0073,31.0387_30.0097,,308.4,30,Residential,overpass_live
31.0438_30.0196,31.0439_30.0197,,14.5,30,Residential,overpass_live
31.0418_30.0223,31.0477_30.0151,,921.5,30,Residential,overpass_live
31.0405_30.0117,31.0479_30.0197,,1101,30,Residential,overpass_live
31.0042_30.1456,31.0041_30.1457,,15.3,30,Residential,overpass_live
31.0102_30.1576,31.0015_30.1404,,1809.7,30,Residential,overpass_live
31.0014_30.1405,30.9996_30.1417,,228.5,30,Residential,overpass_live
30.9996_30.1526,31.0111_30.1449,,1453.8,30,Residential,overpass_live
30.9964_30.1522,30.9956_30.1528,,109.4,30,Residential,overpass_live
30.9834_30.1495,30.9909_30.144,,967,30,Residential,overpass_live
30.9909_30.144,30.992_30.1432,,135.5,30,Residential,overpass_live
31.005_30.1473,31.0059_30.1467,,110.5,30,Residential,overpass_live
31.1816_29.8875,31.1817_29.8879,,48,30,Residential,overpass_live
31.1821_29.8873,31.1822_29.8875,,19.4,30,Residential,overpass_live
30.9972_30.1485,30.9981_30.15,,174.2,30,Residential,overpass_live
30.9939_30.1497,30.9972_30.1485,,407.4,30,Residential,overpass_live
31.0083_30.1541,31.0138_30.1503,,703.6,30,Residential,overpass_live
30.9743_30.004,30.9863_29.9986,,1689.2,30,Residential,overpass_live
30.9825_29.9959,30.9703_30.0,,1737.1,30,Residential,overpass_live
30.9872_29.9884,30.9899_29.9939,,568.4,30,Residential,overpass_live
31.0361_30.0113,31.034_30.0139,,321.6,30,Residential,overpass_live
31.034_30.0048,31.0321_30.0071,,288.2,30,Residential,overpass_live
31.0321_30.007,31.03_30.0095,,317.1,30,Residential,overpass_live
31.0329_30.0079,31.0308_30.0104,,318.9,30,Residential,overpass_live
31.0337_30.0087,31.0316_30.0113,,320.9,30,Residential,overpass_live
31.0345_30.0096,31.0324_30.0121,,320.5,30,Residential,overpass_live
31.0348_30.0057,31.0329_30.0079,,286,30,Residential,overpass_live
31.0356_30.0065,31.0338_30.0088,,285.1,30,Residential,overpass_live
31.0364_30.0074,31.0346_30.0097,,289.1,30,Residential,overpass_live
31.0357_30.0206,31.0354_30.0211,,57.8,30,Residential,overpass_live
31.0348_30.0212,31.034_30.0203,,126,30,Residential,overpass_live
31.0353_30.0216,31.0356_30.0214,,55.5,30,Residential,overpass_live
31.036_30.0209,31.0354_30.0218,,97.9,30,Residential,overpass_live
31.0344_30.0189,31.0342_30.0205,,195.2,30,Residential,overpass_live
31.034_30.0194,31.0352_30.0206,,169.7,30,Residential,overpass_live
31.035_30.0209,31.0345_30.0187,,288.9,30,Residential,overpass_live
31.0354_30.0203,31.0358_30.0222,,249.1,30,Residential,overpass_live
31.0364_30.0214,31.0342_30.0192,,322.3,30,Residential,overpass_live
31.0418_30.0049,31.0402_30.0067,,234.6,30,Residential,overpass_live
31.0301_29.9915,31.0566_30.0222,,4017.2,30,Residential,overpass_live
30.9724_29.9981,30.9763_30.0022,,576.2,30,Residential,overpass_live
30.9767_29.9944,30.9824_29.9959,,792.5,30,Residential,overpass_live
30.9789_30.005,30.9732_30.0099,,767.7,30,Residential,overpass_live
30.9784_30.0045,30.983_30.0017,,633.4,30,Residential,overpass_live
30.983_30.0017,30.9894_30.0085,,940.8,30,Residential,overpass_live
30.9989_30.1587,30.9988_30.1588,,13.7,30,Residential,overpass_live
30.9973_30.1557,30.9972_30.1558,,11.9,30,Residential,overpass_live
30.9957_30.1527,31.0002_30.1613,,920.5,30,Residential,overpass_live
