fact_id,prop_id,area_id,business_type_id,category,street_name,area_sqm,rent_monthly_egp,rent_per_sqm,competitors_500m,competitors_1km,affordability_score,suitability_score,recommended
1378,126,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
1379,126,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
1380,126,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
1381,126,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
1382,126,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,2,2,1.35,9.4,True
1383,126,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,2,2,1.35,9.4,True
1384,126,43,9,Retail,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
1385,126,43,10,Retail,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
1386,126,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,300,25000,83.33,0,0,1.35,10,True
1387,127,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,135,15000,111.11,0,0,1.3,10,True
1388,127,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,135,15000,111.11,0,0,1.3,10,True
1389,127,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,135,15000,111.11,0,0,1.3,10,True
1390,127,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,135,15000,111.11,0,0,1.3,10,True
1391,127,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,135,15000,111.11,0,0,1.3,10,True
1392,127,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,135,15000,111.11,0,0,1.3,10,True
1393,127,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,135,15000,111.11,2,2,1.3,9.4,True
1394,127,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,135,15000,111.11,2,2,1.3,9.4,True
1395,127,43,9,Retail,Alexandria / Gamal Abd El Nasir St,135,15000,111.11,0,0,1.3,10,True
1396,127,43,10,Retail,Alexandria / Gamal Abd El Nasir St,135,15000,111.11,0,0,1.3,10,True
1397,127,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,135,15000,111.11,0,0,1.3,10,True
1398,128,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
1399,128,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
1400,128,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
1401,128,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
1402,128,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
1403,128,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
1404,128,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,100,13000,130,2,2,1.26,9.4,True
1405,128,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,100,13000,130,2,2,1.26,9.4,True
1406,128,43,9,Retail,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
1407,128,43,10,Retail,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
1408,128,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,100,13000,130,0,0,1.26,10,True
1409,129,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
1410,129,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
1411,129,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
1412,129,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
1413,129,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
1414,129,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
1415,129,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,2,2,1.28,9.4,True
1416,129,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,2,2,1.28,9.4,True
1417,129,43,9,Retail,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
1418,129,43,10,Retail,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
1419,129,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,80,9500,118.75,0,0,1.28,10,True
1420,130,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
1421,130,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
1422,130,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
1423,130,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
1424,130,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
1425,130,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
1426,130,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,100,12000,120,2,2,1.28,9.4,True
1427,130,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,100,12000,120,2,2,1.28,9.4,True
1428,130,43,9,Retail,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
1429,130,43,10,Retail,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
1430,130,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,100,12000,120,0,0,1.28,10,True
1431,131,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
1432,131,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
1433,131,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
1434,131,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
1435,131,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
1436,131,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
1437,131,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,600,300000,500,2,2,0.58,7.72,True
1438,131,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,600,300000,500,2,2,0.58,7.72,True
1439,131,43,9,Retail,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
1440,131,43,10,Retail,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
1441,131,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,600,300000,500,0,0,0.58,8.32,True
1442,132,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,50,10000,200,0,0,1.13,10,True
1443,132,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,10000,200,0,0,1.13,10,True
1444,132,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,10000,200,0,0,1.13,10,True
1445,132,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,10000,200,0,0,1.13,10,True
1446,132,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,50,10000,200,0,0,1.13,10,True
1447,132,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,50,10000,200,0,0,1.13,10,True
1448,132,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,50,10000,200,2,2,1.13,9.4,True
1449,132,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,50,10000,200,2,2,1.13,9.4,True
1450,132,43,9,Retail,Alexandria / Gamal Abd El Nasir St,50,10000,200,0,0,1.13,10,True
1451,132,43,10,Retail,Alexandria / Gamal Abd El Nasir St,50,10000,200,0,0,1.13,10,True
1452,132,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,50,10000,200,0,0,1.13,10,True
1453,133,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,150,20000,133.33,0,0,1.25,10,True
1454,133,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,150,20000,133.33,0,0,1.25,10,True
1455,133,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,150,20000,133.33,0,0,1.25,10,True
1456,133,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,150,20000,133.33,0,0,1.25,10,True
1457,133,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,150,20000,133.33,0,0,1.25,10,True
1458,133,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,150,20000,133.33,0,0,1.25,10,True
1459,133,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,150,20000,133.33,2,2,1.25,9.4,True
1460,133,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,150,20000,133.33,2,2,1.25,9.4,True
1461,133,43,9,Retail,Alexandria / Gamal Abd El Nasir St,150,20000,133.33,0,0,1.25,10,True
1462,133,43,10,Retail,Alexandria / Gamal Abd El Nasir St,150,20000,133.33,0,0,1.25,10,True
1463,133,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,150,20000,133.33,0,0,1.25,10,True
1464,134,43,1,Financial Services,Alexandria / Gamal Abd El Nasir St,180,35000,194.44,0,0,1.14,10,True
1465,134,43,2,Food & Beverage,Alexandria / Gamal Abd El Nasir St,180,35000,194.44,0,0,1.14,10,True
1466,134,43,3,Food & Beverage,Alexandria / Gamal Abd El Nasir St,180,35000,194.44,0,0,1.14,10,True
1467,134,43,4,Food & Beverage,Alexandria / Gamal Abd El Nasir St,180,35000,194.44,0,0,1.14,10,True
1468,134,43,5,Food & Beverage,Alexandria / Gamal Abd El Nasir St,180,35000,194.44,0,0,1.14,10,True
1469,134,43,6,Health & Fitness,Alexandria / Gamal Abd El Nasir St,180,35000,194.44,0,0,1.14,10,True
1470,134,43,7,Healthcare,Alexandria / Gamal Abd El Nasir St,180,35000,194.44,2,2,1.14,9.4,True
1471,134,43,8,Healthcare,Alexandria / Gamal Abd El Nasir St,180,35000,194.44,2,2,1.14,9.4,True
1472,134,43,9,Retail,Alexandria / Gamal Abd El Nasir St,180,35000,194.44,0,0,1.14,10,True
1473,134,43,10,Retail,Alexandria / Gamal Abd El Nasir St,180,35000,194.44,0,0,1.14,10,True
1474,134,43,11,Tourism & Hospitality,Alexandria / Gamal Abd El Nasir St,180,35000,194.44,0,0,1.14,10,True
1475,135,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,150,17000,113.33,0,0,1.29,10,True
1476,135,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,150,17000,113.33,0,0,1.29,10,True
1477,135,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,150,17000,113.33,0,0,1.29,10,True
1478,135,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,150,17000,113.33,0,0,1.29,10,True
1479,135,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,150,17000,113.33,0,0,1.29,10,True
1480,135,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,150,17000,113.33,0,0,1.29,10,True
1481,135,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,150,17000,113.33,2,2,1.29,9.4,True
1482,135,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,150,17000,113.33,2,2,1.29,9.4,True
1483,135,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,150,17000,113.33,0,0,1.29,10,True
1484,135,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,150,17000,113.33,0,0,1.29,10,True
1485,135,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,150,17000,113.33,0,0,1.29,10,True
1486,136,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
1487,136,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
1488,136,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
1489,136,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
1490,136,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
1491,136,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
1492,136,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,2,2,0.73,8.33,True
1493,136,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,2,2,0.73,8.33,True
1494,136,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
1495,136,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
1496,136,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
1497,137,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,100,25000,250,0,0,1.04,10,True
1498,137,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,100,25000,250,0,0,1.04,10,True
1499,137,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,100,25000,250,0,0,1.04,10,True
1500,137,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,100,25000,250,0,0,1.04,10,True
1501,137,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,100,25000,250,0,0,1.04,10,True
1502,137,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,100,25000,250,0,0,1.04,10,True
1503,137,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,100,25000,250,2,2,1.04,9.4,True
1504,137,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,100,25000,250,2,2,1.04,9.4,True
1505,137,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,100,25000,250,0,0,1.04,10,True
1506,137,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,100,25000,250,0,0,1.04,10,True
1507,137,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,100,25000,250,0,0,1.04,10,True
1508,138,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,120,12000,100,0,0,1.32,10,True
1509,138,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,12000,100,0,0,1.32,10,True
1510,138,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,12000,100,0,0,1.32,10,True
1511,138,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,12000,100,0,0,1.32,10,True
1512,138,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,12000,100,0,0,1.32,10,True
1513,138,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,120,12000,100,0,0,1.32,10,True
1514,138,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,120,12000,100,2,2,1.32,9.4,True
1515,138,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,120,12000,100,2,2,1.32,9.4,True
1516,138,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,120,12000,100,0,0,1.32,10,True
1517,138,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,120,12000,100,0,0,1.32,10,True
1518,138,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,120,12000,100,0,0,1.32,10,True
1519,139,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,120,10000,83.33,0,0,1.35,10,True
1520,139,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,10000,83.33,0,0,1.35,10,True
1521,139,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,10000,83.33,0,0,1.35,10,True
1522,139,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,10000,83.33,0,0,1.35,10,True
1523,139,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,10000,83.33,0,0,1.35,10,True
1524,139,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,120,10000,83.33,0,0,1.35,10,True
1525,139,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,120,10000,83.33,2,2,1.35,9.4,True
1526,139,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,120,10000,83.33,2,2,1.35,9.4,True
1527,139,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,120,10000,83.33,0,0,1.35,10,True
1528,139,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,120,10000,83.33,0,0,1.35,10,True
1529,139,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,120,10000,83.33,0,0,1.35,10,True
1530,140,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,120,15000,125,0,0,1.27,10,True
1531,140,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,15000,125,0,0,1.27,10,True
1532,140,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,15000,125,0,0,1.27,10,True
1533,140,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,15000,125,0,0,1.27,10,True
1534,140,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,120,15000,125,0,0,1.27,10,True
1535,140,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,120,15000,125,0,0,1.27,10,True
1536,140,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,120,15000,125,2,2,1.27,9.4,True
1537,140,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,120,15000,125,2,2,1.27,9.4,True
1538,140,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,120,15000,125,0,0,1.27,10,True
1539,140,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,120,15000,125,0,0,1.27,10,True
1540,140,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,120,15000,125,0,0,1.27,10,True
1541,141,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,250,85000,340,0,0,0.87,9.5,True
1542,141,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,250,85000,340,0,0,0.87,9.5,True
1543,141,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,250,85000,340,0,0,0.87,9.5,True
1544,141,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,250,85000,340,0,0,0.87,9.5,True
1545,141,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,250,85000,340,0,0,0.87,9.5,True
1546,141,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,250,85000,340,0,0,0.87,9.5,True
1547,141,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,250,85000,340,2,2,0.87,8.9,True
1548,141,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,250,85000,340,2,2,0.87,8.9,True
1549,141,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,250,85000,340,0,0,0.87,9.5,True
1550,141,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,250,85000,340,0,0,0.87,9.5,True
1551,141,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,250,85000,340,0,0,0.87,9.5,True
1552,142,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,240,100000,416.67,0,0,0.73,8.93,True
1553,142,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,240,100000,416.67,0,0,0.73,8.93,True
1554,142,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,240,100000,416.67,0,0,0.73,8.93,True
1555,142,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,240,100000,416.67,0,0,0.73,8.93,True
1556,142,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,240,100000,416.67,0,0,0.73,8.93,True
1557,142,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,240,100000,416.67,0,0,0.73,8.93,True
1558,142,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,240,100000,416.67,2,2,0.73,8.33,True
1559,142,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,240,100000,416.67,2,2,0.73,8.33,True
1560,142,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,240,100000,416.67,0,0,0.73,8.93,True
1561,142,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,240,100000,416.67,0,0,0.73,8.93,True
1562,142,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,240,100000,416.67,0,0,0.73,8.93,True
1563,143,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,240,90000,375,0,0,0.81,9.24,True
1564,143,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,240,90000,375,0,0,0.81,9.24,True
1565,143,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,240,90000,375,0,0,0.81,9.24,True
1566,143,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,240,90000,375,0,0,0.81,9.24,True
1567,143,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,240,90000,375,0,0,0.81,9.24,True
1568,143,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,240,90000,375,0,0,0.81,9.24,True
1569,143,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,240,90000,375,2,2,0.81,8.64,True
1570,143,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,240,90000,375,2,2,0.81,8.64,True
1571,143,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,240,90000,375,0,0,0.81,9.24,True
1572,143,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,240,90000,375,0,0,0.81,9.24,True
1573,143,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,240,90000,375,0,0,0.81,9.24,True
1574,144,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,80,12000,150,0,0,1.22,10,True
1575,144,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,80,12000,150,0,0,1.22,10,True
1576,144,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,80,12000,150,0,0,1.22,10,True
1577,144,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,80,12000,150,0,0,1.22,10,True
1578,144,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,80,12000,150,0,0,1.22,10,True
1579,144,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,80,12000,150,0,0,1.22,10,True
1580,144,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,80,12000,150,2,2,1.22,9.4,True
1581,144,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,80,12000,150,2,2,1.22,9.4,True
1582,144,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,80,12000,150,0,0,1.22,10,True
1583,144,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,80,12000,150,0,0,1.22,10,True
1584,144,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,80,12000,150,0,0,1.22,10,True
1585,145,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
1586,145,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
1587,145,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
1588,145,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
1589,145,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
1590,145,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
1591,145,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,2,2,1.2,9.4,True
1592,145,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,2,2,1.2,9.4,True
1593,145,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
1594,145,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
1595,145,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
1596,146,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
1597,146,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
1598,146,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
1599,146,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
1600,146,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
1601,146,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
1602,146,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,100,10000,100,2,2,1.32,9.4,True
1603,146,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,100,10000,100,2,2,1.32,9.4,True
1604,146,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
1605,146,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
1606,146,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
1607,147,46,1,Financial Services,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,2,1.03,10,True
1608,147,46,2,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,2,1.03,10,True
1609,147,46,3,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,2,1.03,10,True
1610,147,46,4,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,2,1.03,10,True
1611,147,46,5,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,2,1.03,10,True
1612,147,46,6,Health & Fitness,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,1,2,1.03,9.7,True
1613,147,46,7,Healthcare,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,10,14,1.03,4.93,False
1614,147,46,8,Healthcare,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,10,14,1.03,4.93,False
1615,147,46,9,Retail,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,0,1.03,10,True
1616,147,46,10,Retail,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,0,1.03,10,True
1617,147,46,11,Tourism & Hospitality,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,1,1.03,10,True
1618,148,46,1,Financial Services,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,0,2,1.13,10,True
1619,148,46,2,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,0,2,1.13,10,True
